t_ms,rate_hz
768.5,30.4
768.6,27.2
768.7,44.0
768.8000000000001,60.0
768.9,84.0
769.0,91.2
769.1,69.6
769.1999999999999,60.8
769.3,58.4
769.4000000000001,39.2
769.5,76.8
769.6,158.4
769.7,61.6
769.8000000000001,49.6
769.9,72.8
770.0,53.6
770.1,84.0
770.1999999999999,145.6
770.3,200.0
770.4000000000001,81.6
770.5000000000001,183.2
770.6,228.0
770.7,142.4
770.8000000000001,124.0
770.9,95.2
771.0,101.6
771.1,82.4
771.1999999999999,88.8
771.3,88.8
771.4000000000001,84.8
771.5000000000001,54.4
771.6,36.8
771.7,68.8
771.8000000000001,33.6
771.9,20.0
772.0,7.2
772.1,24.0
772.1999999999999,25.6
772.3,19.2
772.4000000000001,3.2
772.5000000000001,8.0
772.6,28.0
772.7,16.0
772.8000000000001,11.2
772.9,15.2
773.0,11.2
773.1,20.0
773.1999999999999,6.4
773.3,9.6
773.4000000000001,4.8
773.5000000000001,5.6
773.6,5.6
773.7,7.2
773.8000000000001,16.0
773.9,8.0
774.0,4.0
774.1,4.0
774.1999999999999,12.8
774.3,9.6
774.4000000000001,6.4
774.5000000000001,14.4
774.6,9.6
774.7,12.0
774.8000000000001,8.8
774.9,7.2
775.0,9.6
775.1,20.0
775.1999999999999,13.6
775.3,20.8
775.4000000000001,32.8
775.5000000000001,27.2
775.6,9.6
775.7,17.6
775.8000000000001,41.6
775.9,36.8
776.0,34.4
776.1,36.0
776.1999999999999,50.4
776.3,38.4
776.4000000000001,32.0
776.5000000000001,32.8
776.6,33.6
776.7,62.4
776.8000000000001,45.6
776.9,64.0
777.0,62.4
777.1,60.8
777.1999999999999,36.8
777.3,44.8
777.4000000000001,81.6
777.5000000000001,50.4
777.6,59.2
777.7,64.8
777.8000000000001,84.0
777.9,35.2
778.0,28.8
778.1,24.8
778.1999999999999,23.2
778.3,21.6
778.4000000000001,16.8
778.5000000000001,16.8
778.6,44.8
778.7,50.4
778.8000000000001,32.0
778.9,56.0
779.0,78.4
779.1,44.0
779.1999999999999,41.6
779.3,32.8
779.4000000000001,51.2
779.5000000000001,22.4
779.6,29.6
779.7,12.8
779.8000000000001,31.2
779.9,10.4
780.0,18.4
780.1,16.0
780.1999999999999,24.0
780.3,29.6
780.4,44.8
780.5000000000001,52.8
